provider,ip_claim_sum,ip_claim_mean,ip_claim_max,ip_deductible_sum,ip_deductible_mean,ip_unique_patients,ip_deceased_patients,op_claim_sum,op_claim_mean,op_claim_max,op_deductible_sum,op_deductible_mean,op_unique_patients,op_deceased_patients,potentialfraud,total_claim_sum,total_claim_mean,total_deductible_sum,total_deductible_mean,total_unique_patients,total_deceased_patients,deceased_patient_ratio,claim_per_patient,ip_op_claim_ratio,ip_max_mean_ratio,chronic_cond_ratio,avg_claim_per_deceased
PRV54300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.0,248.33333333333334,800.0,280.0,46.666666666666664,6.0,0.0,No,1490.0,248.33329194445133,280.0,46.66665888889018,6.0,0.0,0.0,248.33329194445133,0.0,0.0,0.0,0.0
PRV54301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690.0,283.84615384615387,2500.0,0.0,0.0,11.0,0.0,No,3690.0,335.4545149586805,0.0,0.0,11.0,0.0,0.0,335.4545149586805,0.0,0.0,0.0,0.0
PRV54302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,3300.0,3300.0,0.0,0.0,1.0,0.0,No,3300.0,3299.9967000033002,0.0,0.0,1.0,0.0,0.0,3299.9967000033002,0.0,0.0,0.0,0.0
PRV54303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.0,322.5,1900.0,0.0,0.0,14.0,0.0,No,5160.0,368.57140224489984,0.0,0.0,14.0,0.0,0.0,368.57140224489984,0.0,0.0,0.0,0.0
PRV54304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,1.0,0.0,No,50.0,49.999950000050006,0.0,0.0,1.0,0.0,0.0,49.999950000050006,0.0,0.0,0.0,0.0
PRV54305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.0,443.3333333333333,1800.0,10.0,1.6666666666666667,5.0,0.0,No,2660.0,531.9998936000212,10.0,1.99999960000008,5.0,0.0,0.0,531.9998936000212,0.0,0.0,0.0,0.0
PRV54306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13300.0,403.030303030303,2200.0,400.0,12.121212121212121,28.0,0.0,No,13300.0,474.9999830357149,400.0,14.285713775510223,28.0,0.0,0.0,474.9999830357149,0.0,0.0,0.0,0.0
PRV54307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,200.0,300.0,0.0,0.0,2.0,0.0,No,400.0,199.99990000005,0.0,0.0,2.0,0.0,0.0,199.99990000005,0.0,0.0,0.0,0.0
PRV54308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,0.0,0.0,1.0,0.0,No,70.0,69.99993000007001,0.0,0.0,1.0,0.0,0.0,69.99993000007001,0.0,0.0,0.0,0.0
PRV54309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6160.0,212.41379310344828,1000.0,220.0,7.586206896551724,18.0,0.0,No,6160.0,342.2222032098776,220.0,12.222221543209914,18.0,0.0,0.0,342.2222032098776,0.0,0.0,0.0,0.0
PRV54310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,42.857142857142854,60.0,0.0,0.0,3.0,0.0,No,300.0,99.99996666667778,0.0,0.0,3.0,0.0,0.0,99.99996666667778,0.0,0.0,0.0,0.0
PRV54311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.333333333333336,90.0,0.0,0.0,3.0,0.0,No,100.0,33.333322222225924,0.0,0.0,3.0,0.0,0.0,33.333322222225924,0.0,0.0,0.0,0.0
PRV54312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,87.5,200.0,30.0,7.5,4.0,0.0,No,350.0,87.49997812500547,30.0,7.499998125000468,4.0,0.0,0.0,87.49997812500547,0.0,0.0,0.0,0.0
PRV54313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7070.0,441.875,3300.0,80.0,5.0,16.0,0.0,No,7070.0,441.8749723828142,80.0,4.999999687500019,16.0,0.0,0.0,441.8749723828142,0.0,0.0,0.0,0.0
PRV54315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37770.0,366.6990291262136,3300.0,250.0,2.4271844660194173,41.0,0.0,No,37770.0,921.2194897263539,250.0,6.097560826888761,41.0,0.0,0.0,921.2194897263539,0.0,0.0,0.0,0.0
PRV54316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,125.0,200.0,0.0,0.0,1.0,0.0,No,250.0,249.99975000025003,0.0,0.0,1.0,0.0,0.0,249.99975000025003,0.0,0.0,0.0,0.0
PRV54317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0,146.0,600.0,40.0,1.6,22.0,1.0,No,3650.0,165.90908336776894,40.0,1.8181817355371936,22.0,1.0,0.045454543388429844,165.90908336776894,0.0,0.0,0.0,3650.0
PRV54319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,1.0,0.0,No,100.0,99.99990000010001,0.0,0.0,1.0,0.0,0.0,99.99990000010001,0.0,0.0,0.0,0.0
PRV54320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21760.0,213.33333333333334,3100.0,180.0,1.7647058823529411,44.0,2.0,No,21760.0,494.5454433057854,180.0,4.090908997933886,44.0,2.0,0.04545454442148763,494.5454433057854,0.0,0.0,0.0,10880.0
PRV54323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10380.0,203.52941176470588,1600.0,310.0,6.078431372549019,30.0,0.0,Yes,10380.0,345.99998846666705,310.0,10.3333329888889,30.0,0.0,0.0,345.99998846666705,0.0,0.0,0.0,0.0
PRV54324,266000.0,8312.5,32000.0,34176.0,1068.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,266000.0,9499.999660714297,34176.0,1220.5713849795934,28.0,0.0,0.0,9499.999660714297,266000000000.0,3.849624059687263,0.0,0.0
PRV54325,142000.0,9466.666666666666,22000.0,16020.0,1068.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,142000.0,9466.666035555598,16020.0,1067.999928800005,15.0,1.0,0.06666666222222252,9466.666035555598,142000000000.0,2.3239436617263443,0.0,142000.0
PRV54326,20000.0,4000.0,9000.0,5340.0,1068.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,20000.0,4999.998750000313,5340.0,1334.9996662500835,4.0,0.0,0.0,4999.998750000313,20000000000.0,2.2499999994375,0.0,0.0
PRV54327,177000.0,13615.384615384615,57000.0,13884.0,1068.0,12.0,1.0,18380.0,322.4561403508772,3300.0,150.0,2.6315789473684212,33.0,0.0,Yes,195380.0,4341.777681293829,14034.0,311.86665973629647,45.0,1.0,0.022222221728395074,4341.777681293829,9.630032643654515,4.186440677658623,0.0,195380.0
PRV54328,173000.0,10176.470588235294,37000.0,17088.0,1005.1764705882352,14.0,0.0,22980.0,229.8,3100.0,170.0,1.7,87.0,2.0,No,195980.0,1940.3960203921188,17258.0,170.87128543691796,101.0,2.0,0.019801980001960595,1940.3960203921188,7.528285465294679,3.6358381499317383,0.0,97990.0
PRV54330,146000.0,8111.111111111111,22000.0,18156.0,1008.6666666666666,15.0,0.0,134120.0,295.4185022026432,9020.0,1010.0,2.2246696035242293,361.0,1.0,No,280120.0,744.999998018617,19166.0,50.973404119751585,376.0,1.0,0.00265957446101177,744.999998018617,1.088577393370947,2.712328766788891,0.0,280120.0
PRV54332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333170.0,334.84422110552765,14200.0,2360.0,2.371859296482412,531.0,9.0,No,333170.0,627.438793545313,2360.0,4.444444436074493,531.0,9.0,0.016949152510453574,627.438793545313,0.0,0.0,0.0,37018.88888888889
PRV54333,547000.0,10940.0,65000.0,53400.0,1068.0,40.0,0.0,82430.0,265.9032258064516,3300.0,740.0,2.3870967741935485,262.0,0.0,Yes,629430.0,2084.205291111903,54140.0,179.27152258519362,302.0,0.0,0.0,2084.205291111903,6.635933519269248,5.941499085380118,0.0,0.0
PRV54334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22590.0,215.14285714285714,3300.0,270.0,2.5714285714285716,49.0,1.0,No,22590.0,461.02039875468574,270.0,5.5102039691795115,49.0,1.0,0.020408162848813003,461.02039875468574,0.0,0.0,0.0,22590.0
PRV54335,182000.0,9578.947368421053,25000.0,20292.0,1068.0,19.0,0.0,63690.0,318.45,3300.0,410.0,2.05,170.0,0.0,No,245690.0,1299.9470830690632,20702.0,109.5343909548445,189.0,0.0,0.0,1299.9470830690632,2.857591458582861,2.6098901096176483,0.0,0.0
PRV54336,167000.0,11928.57142857143,48000.0,14952.0,1068.0,13.0,0.0,65060.0,298.4403669724771,3300.0,300.0,1.3761467889908257,96.0,0.0,Yes,232060.0,2128.9908061560477,15252.0,139.92660422085686,109.0,0.0,0.0,2128.9908061560477,2.566861358706319,4.023952095471046,0.0,0.0
PRV54337,612000.0,9562.5,57000.0,66216.0,1034.625,61.0,0.0,28510.0,335.4117647058824,9300.0,430.0,5.0588235294117645,71.0,0.0,No,640510.0,4852.34844808827,66646.0,504.89393556898534,132.0,0.0,0.0,4852.34844808827,21.466152226535737,5.96078431310214,0.0,0.0
PRV54339,112000.0,10181.818181818182,21000.0,11748.0,1068.0,10.0,0.0,31870.0,284.55357142857144,3300.0,190.0,1.6964285714285714,61.0,0.0,No,143870.0,2026.3379996290423,11938.0,168.14084270224166,71.0,0.0,0.0,2026.3379996290423,3.514276749183738,2.062499999797433,0.0,0.0
PRV54340,28000.0,9333.333333333334,23000.0,3204.0,1068.0,3.0,0.0,41900.0,450.5376344086022,3390.0,630.0,6.774193548387097,51.0,0.0,No,69900.0,1294.4444204732515,3834.0,70.99999868518522,54.0,0.0,0.0,1294.4444204732515,0.6682577565472969,2.4642857140216834,0.0,0.0
PRV54341,3000.0,3000.0,3000.0,1068.0,1068.0,1.0,0.0,20970.0,388.3333333333333,6100.0,150.0,2.7777777777777777,33.0,0.0,No,23970.0,704.9999792647066,1218.0,35.82352835813152,34.0,0.0,0.0,704.9999792647066,0.1430615164452522,0.9999999996666668,0.0,0.0
PRV54342,39200.0,5600.0,9000.0,7476.0,1068.0,7.0,0.0,5080.0,181.42857142857142,600.0,180.0,6.428571428571429,27.0,0.0,No,44280.0,1302.3529028719736,7656.0,225.17646396539814,34.0,0.0,0.0,1302.3529028719736,7.716535431551862,1.6071428568558672,0.0,0.0
PRV54343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3110.0,182.94117647058823,900.0,100.0,5.882352941176471,16.0,0.0,No,3110.0,194.37498785156325,100.0,6.249999609375024,16.0,0.0,0.0,194.37498785156325,0.0,0.0,0.0,0.0
PRV54344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17170.0,336.6666666666667,3300.0,200.0,3.9215686274509802,42.0,1.0,No,17170.0,408.809514075964,200.0,4.76190464852608,42.0,1.0,0.0238095232426304,408.809514075964,0.0,0.0,0.0,17170.0
PRV54345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47280.0,283.1137724550898,3300.0,500.0,2.9940119760479043,139.0,1.0,No,47280.0,340.14388244500805,500.0,3.5971222762796957,139.0,1.0,0.007194244552559392,340.14388244500805,0.0,0.0,0.0,47280.0
PRV54347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6530.0,251.15384615384616,2100.0,0.0,0.0,25.0,0.0,No,6530.0,261.19998955200043,0.0,0.0,25.0,0.0,0.0,261.19998955200043,0.0,0.0,0.0,0.0
PRV54348,918000.0,10087.912087912087,86000.0,95052.0,1044.5274725274726,85.0,1.0,41880.0,332.3809523809524,3300.0,340.0,2.6984126984126986,120.0,1.0,No,959880.0,4682.341440573944,95392.0,465.32682699840575,205.0,2.0,0.00975609751338489,4682.341440573944,21.919770773115573,8.52505446538586,0.0,479940.0
PRV54349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17850.0,231.8181818181818,2000.0,550.0,7.142857142857143,27.0,0.0,No,17850.0,661.1110866255153,550.0,20.370369615912235,27.0,0.0,0.0,661.1110866255153,0.0,0.0,0.0,0.0
PRV54350,1064000.0,10133.333333333334,98000.0,110004.0,1047.6571428571428,86.0,0.0,361070.0,259.76258992805754,9000.0,5410.0,3.8920863309352516,493.0,10.0,Yes,1425070.0,2461.2607902223476,115414.0,199.3333329890616,579.0,10.0,0.017271157137700936,2461.2607902223476,2.946797019960266,9.671052630624565,0.0,142507.0
PRV54352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.0,139.16666666666666,900.0,0.0,0.0,7.0,0.0,No,1670.0,238.57139448980078,0.0,0.0,7.0,0.0,0.0,238.57139448980078,0.0,0.0,0.0,0.0
PRV54353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6620.0,206.875,1900.0,250.0,7.8125,31.0,1.0,No,6620.0,213.54838020811675,250.0,8.064515868886584,31.0,1.0,0.032258063475546335,213.54838020811675,0.0,0.0,0.0,6620.0
PRV54354,231000.0,9240.0,30000.0,26700.0,1068.0,22.0,0.0,28620.0,381.6,3300.0,70.0,0.9333333333333333,68.0,0.0,Yes,259620.0,2884.6666346148154,26770.0,297.44444113950624,90.0,0.0,0.0,2884.6666346148154,8.071278825713792,3.2467532464018665,0.0,0.0
PRV54355,10000.0,5000.0,5000.0,2136.0,1068.0,2.0,0.0,4040.0,288.57142857142856,1900.0,200.0,14.285714285714286,8.0,0.0,No,14040.0,1403.9998596000141,2336.0,233.59997664000235,10.0,0.0,0.0,1403.9998596000141,2.47524752413979,0.9999999998,0.0,0.0
PRV54356,183700.0,12246.666666666666,51000.0,14952.0,996.8,12.0,0.0,11670.0,729.375,3300.0,0.0,0.0,12.0,0.0,No,195370.0,8140.416327482652,14952.0,622.9999740416678,24.0,0.0,0.0,8140.416327482652,15.741216793852509,4.164398475435678,0.0,0.0
PRV54357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,219.0,1700.0,0.0,0.0,9.0,0.0,No,2190.0,243.33330629629933,0.0,0.0,9.0,0.0,0.0,243.33330629629933,0.0,0.0,0.0,0.0
PRV54358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13150.0,305.8139534883721,3200.0,30.0,0.6976744186046512,30.0,0.0,No,13150.0,438.3333187222227,30.0,0.9999999666666678,30.0,0.0,0.0,438.3333187222227,0.0,0.0,0.0,0.0
PRV54359,484000.0,11000.0,90000.0,46992.0,1068.0,36.0,0.0,100210.0,224.68609865470853,3300.0,900.0,2.0179372197309418,138.0,2.0,Yes,584210.0,3357.5287163360417,47892.0,275.2413777284978,174.0,2.0,0.011494252807504294,3357.5287163360417,4.829857299622494,8.18181818107438,0.0,292105.0
PRV54360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9100.0,245.94594594594594,2500.0,200.0,5.405405405405405,32.0,1.0,No,9100.0,284.37499111328157,200.0,6.249999804687507,32.0,1.0,0.031249999023437534,284.37499111328157,0.0,0.0,0.0,9100.0
PRV54361,76000.0,10857.142857142857,33000.0,6408.0,915.4285714285714,6.0,0.0,7640.0,231.5151515151515,2400.0,20.0,0.6060606060606061,22.0,0.0,Yes,83640.0,2987.1427504591875,6428.0,229.57142037244927,28.0,0.0,0.0,2987.1427504591875,9.947643977755543,3.039473683930575,0.0,0.0
PRV54362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14510.0,290.2,3300.0,410.0,8.2,38.0,0.0,No,14510.0,381.8420952146817,410.0,10.789473400277016,38.0,0.0,0.0,381.8420952146817,0.0,0.0,0.0,0.0
PRV54363,118000.0,9833.333333333334,33000.0,12816.0,1068.0,12.0,0.0,18700.0,359.61538461538464,3100.0,270.0,5.1923076923076925,36.0,0.0,No,136700.0,2847.9166073350707,13086.0,272.6249943203126,48.0,0.0,0.0,2847.9166073350707,6.310160427470045,3.355932203048549,0.0,0.0
PRV54365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31190.0,271.2173913043478,2900.0,380.0,3.3043478260869565,61.0,0.0,No,31190.0,511.31146702768086,380.0,6.229508094598228,61.0,0.0,0.0,511.31146702768086,0.0,0.0,0.0,0.0
PRV54367,3040900.0,9443.788819875776,57000.0,334284.0,1038.1490683229813,279.0,1.0,92980.0,296.11464968152865,3300.0,1110.0,3.535031847133758,289.0,1.0,Yes,3133880.0,5517.394356483461,335394.0,590.4823933266155,568.0,2.0,0.0035211267543642133,5517.394356483461,32.704882770136535,6.035713110610839,0.0,1566940.0
PRV54368,11000.0,2750.0,5000.0,4272.0,1068.0,4.0,0.0,34340.0,323.9622641509434,3300.0,340.0,3.207547169811321,94.0,0.0,No,45340.0,462.65305650354026,4612.0,47.06122400957935,98.0,0.0,0.0,462.65305650354026,0.32032615025275696,1.8181818175206612,0.0,0.0
PRV54370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42270.0,233.53591160220995,3300.0,490.0,2.707182320441989,113.0,1.0,No,42270.0,374.070793149816,490.0,4.336283147466521,113.0,1.0,0.008849557443809226,374.070793149816,0.0,0.0,0.0,42270.0
PRV54371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8280.0,267.0967741935484,1900.0,50.0,1.6129032258064515,30.0,0.0,No,8280.0,275.9999908000003,50.0,1.6666666111111128,30.0,0.0,0.0,275.9999908000003,0.0,0.0,0.0,0.0
PRV54372,209000.0,9952.380952380952,49000.0,22428.0,1068.0,21.0,0.0,464000.0,290.7268170426065,7600.0,4190.0,2.62531328320802,792.0,16.0,Yes,673000.0,827.7982769645778,26618.0,32.74046736440287,813.0,16.0,0.019680196777761137,827.7982769645778,0.45043103448178784,4.923444975581854,0.0,42062.5
PRV54373,5000.0,5000.0,5000.0,1068.0,1068.0,1.0,0.0,830.0,118.57142857142857,300.0,0.0,0.0,7.0,0.0,No,5830.0,728.7499089062615,1068.0,133.4999833125021,8.0,0.0,0.0,728.7499089062615,6.024096378284221,0.9999999998,0.0,0.0
PRV54374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280020.0,327.89227166276345,15000.0,2270.0,2.65807962529274,455.0,9.0,No,280020.0,615.4285700759812,2270.0,4.98901097804613,455.0,9.0,0.01978021973674677,615.4285700759812,0.0,0.0,0.0,31113.333333333332
PRV54375,131000.0,8187.5,17000.0,16020.0,1001.25,13.0,0.0,12990.0,324.75,3330.0,10.0,0.25,35.0,0.0,No,143990.0,2999.791604171008,16030.0,333.95832637586824,48.0,0.0,0.0,2999.791604171008,10.084680522703257,2.076335877608997,0.0,0.0
PRV54377,29000.0,14500.0,16000.0,2136.0,1068.0,2.0,0.0,4110.0,228.33333333333334,2300.0,90.0,5.0,17.0,0.0,No,33110.0,1742.6314872299217,2226.0,117.15788857063744,19.0,0.0,0.0,1742.6314872299217,7.055961068842831,1.1034482757859692,0.0,0.0
PRV54378,187000.0,10388.888888888889,32000.0,19224.0,1068.0,16.0,0.0,13510.0,221.47540983606558,2600.0,400.0,6.557377049180328,46.0,1.0,No,200510.0,3234.0322059027067,19624.0,316.5161239271593,62.0,1.0,0.01612903199791884,3234.0322059027067,13.841598814667535,3.080213903446824,0.0,200510.0
PRV54379,246000.0,8785.714285714286,35000.0,27768.0,991.7142857142857,25.0,0.0,34670.0,393.97727272727275,6300.0,250.0,2.840909090909091,73.0,1.0,No,280670.0,2863.9795626124537,28018.0,285.89795626634736,98.0,1.0,0.010204081528529781,2863.9795626124537,7.095471589065605,3.98373983694494,0.0,280670.0
PRV54380,16000.0,8000.0,12000.0,2136.0,1068.0,2.0,0.0,940.0,94.0,300.0,0.0,0.0,9.0,0.0,No,16940.0,1539.9998600000129,2136.0,194.18180052892723,11.0,0.0,0.0,1539.9998600000129,17.02127657763694,1.4999999998125,0.0,0.0
PRV54381,135700.0,10438.461538461539,57000.0,13884.0,1068.0,13.0,0.0,27710.0,238.8793103448276,3300.0,260.0,2.2413793103448274,111.0,2.0,No,163410.0,1317.8225700175599,14144.0,114.06451520915714,124.0,2.0,0.016129032127991678,1317.8225700175599,4.897149043489818,5.460574796823968,0.0,81705.0
PRV54382,654020.0,9909.39393939394,57000.0,67284.0,1019.4545454545455,62.0,0.0,50810.0,266.020942408377,4100.0,360.0,1.8848167539267016,153.0,1.0,Yes,704830.0,3278.279054519632,67644.0,314.6232543505895,215.0,1.0,0.004651162769064359,3278.279054519632,12.871875614783077,5.752117671661967,0.0,704830.0
PRV54383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5470.0,188.6206896551724,2500.0,0.0,0.0,22.0,0.0,No,5470.0,248.63635233471123,0.0,0.0,22.0,0.0,0.0,248.63635233471123,0.0,0.0,0.0,0.0
PRV54384,37000.0,18500.0,33000.0,2136.0,1068.0,2.0,1.0,7280.0,280.0,3060.0,0.0,0.0,25.0,0.0,No,44280.0,1639.9999392592615,2136.0,79.11110818107007,27.0,1.0,0.037037035665294975,1639.9999392592615,5.082417581719448,1.783783783687363,0.0,44280.0
PRV54387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113710.0,274.0,3300.0,1290.0,3.108433734939759,235.0,4.0,No,113710.0,483.8723383665007,1290.0,5.489361678768674,235.0,4.0,0.017021276523313717,483.8723383665007,0.0,0.0,0.0,28427.5
PRV54388,30000.0,5000.0,7000.0,6408.0,1068.0,6.0,0.0,18840.0,269.14285714285717,2700.0,70.0,1.0,68.0,0.0,Yes,48840.0,659.9999910810812,6478.0,87.54053935756028,74.0,0.0,0.0,659.9999910810812,1.592356687813569,1.3999999997199999,0.0,0.0
PRV54389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25590.0,456.9642857142857,3300.0,100.0,1.7857142857142858,44.0,0.0,No,25590.0,581.5908958729342,100.0,2.2727272210743816,44.0,0.0,0.0,581.5908958729342,0.0,0.0,0.0,0.0
PRV54390,337000.0,8868.421052631578,32000.0,40584.0,1068.0,33.0,1.0,15760.0,276.49122807017545,3000.0,70.0,1.2280701754385965,54.0,0.0,No,352760.0,4054.712597072269,40654.0,467.2873509507201,87.0,1.0,0.01149425274144537,4054.712597072269,21.38324872960766,3.6083086049343747,0.0,352760.0
PRV54391,158000.0,7523.809523809524,33000.0,21360.0,1017.1428571428571,19.0,0.0,79230.0,266.7676767676768,3300.0,360.0,1.2121212121212122,206.0,3.0,Yes,237230.0,1054.3555508695308,21720.0,96.5333329042963,225.0,3.0,0.013333333274074075,1054.3555508695308,1.9941941183643295,4.3860759487841285,0.0,79076.66666666667
PRV54392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860.0,138.85714285714286,700.0,20.0,0.5714285714285714,33.0,0.0,No,4860.0,147.2727228099175,20.0,0.6060605876951337,33.0,0.0,0.0,147.2727228099175,0.0,0.0,0.0,0.0
PRV54393,27000.0,5400.0,12000.0,5340.0,1068.0,5.0,0.0,21090.0,301.2857142857143,2600.0,430.0,6.142857142857143,58.0,1.0,No,48090.0,763.3333212169315,5770.0,91.58730013353492,63.0,1.0,0.015873015621063243,763.3333212169315,1.2802275959563667,2.2222222218106995,0.0,48090.0
PRV54396,10000.0,10000.0,10000.0,1068.0,1068.0,1.0,0.0,16840.0,391.6279069767442,3300.0,60.0,1.3953488372093024,32.0,0.0,No,26840.0,813.3333086868695,1128.0,34.18181714600554,33.0,0.0,0.0,813.3333086868695,0.5938242279932409,0.9999999999,0.0,0.0
PRV54399,161000.0,12384.615384615385,32000.0,13884.0,1068.0,13.0,0.0,102040.0,303.6904761904762,3300.0,860.0,2.5595238095238093,140.0,3.0,Yes,263040.0,1719.215675037806,14744.0,96.36601244205221,153.0,3.0,0.019607843009099065,1719.215675037806,1.5778126224855173,2.5838509314683846,0.0,87680.0
PRV54400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28030.0,291.9791666666667,2600.0,20.0,0.20833333333333334,88.0,1.0,No,28030.0,318.5227236531509,20.0,0.22727272469008267,88.0,1.0,0.011363636234504135,318.5227236531509,0.0,0.0,0.0,28030.0
PRV54401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,137.27272727272728,1400.0,0.0,0.0,22.0,0.0,No,3020.0,137.27272103305813,0.0,0.0,22.0,0.0,0.0,137.27272103305813,0.0,0.0,0.0,0.0
PRV54402,58000.0,9666.666666666666,20000.0,6408.0,1068.0,6.0,0.0,16520.0,330.4,3300.0,110.0,2.2,45.0,0.0,No,74520.0,1461.1764419377168,6518.0,127.80391906266826,51.0,0.0,0.0,1461.1764419377168,3.5108958835647157,2.0689655170273484,0.0,0.0
PRV54403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.0,156.66666666666666,500.0,100.0,8.333333333333334,11.0,0.0,No,1880.0,170.90907537190225,100.0,9.090908264462886,11.0,0.0,0.0,170.90907537190225,0.0,0.0,0.0,0.0
PRV54404,6000.0,3000.0,6000.0,2136.0,1068.0,2.0,0.0,77080.0,291.969696969697,4010.0,1030.0,3.9015151515151514,188.0,4.0,No,83080.0,437.2631555933518,3166.0,16.66315780703601,190.0,4.0,0.021052631468144047,437.2631555933518,0.07784120394294447,1.9999999993333335,0.0,20770.0
PRV54407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540.0,133.68421052631578,600.0,20.0,1.0526315789473684,16.0,0.0,No,2540.0,158.74999007812562,20.0,1.2499999218750049,16.0,0.0,0.0,158.74999007812562,0.0,0.0,0.0,0.0
PRV54408,10000.0,5000.0,6000.0,2136.0,1068.0,2.0,0.0,43140.0,414.8076923076923,3400.0,40.0,0.38461538461538464,27.0,0.0,No,53140.0,1832.4137299167678,2176.0,75.03448017122481,29.0,0.0,0.0,1832.4137299167678,0.23180343068540094,1.19999999976,0.0,0.0
PRV54409,32000.0,6400.0,14000.0,5340.0,1068.0,5.0,0.0,3160.0,225.71428571428572,1800.0,0.0,0.0,13.0,0.0,No,35160.0,1953.3332248148208,5340.0,296.6666501851861,18.0,0.0,0.0,1953.3332248148208,10.126582275276398,2.187499999658203,0.0,0.0
PRV54410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10350.0,279.72972972972974,2200.0,50.0,1.3513513513513513,20.0,3.0,No,10350.0,517.4999741250012,50.0,2.499999875000006,20.0,3.0,0.14999999250000037,517.4999741250012,0.0,0.0,0.0,3450.0
PRV54411,2000.0,2000.0,2000.0,1068.0,1068.0,1.0,0.0,6070.0,289.04761904761904,1800.0,170.0,8.095238095238095,15.0,0.0,No,8070.0,504.37496847656445,1238.0,77.3749951640628,16.0,0.0,0.0,504.37496847656445,0.32948929154374146,0.9999999995,0.0,0.0
PRV54412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12280.0,175.42857142857142,1900.0,30.0,0.42857142857142855,43.0,1.0,No,12280.0,285.5813887074096,30.0,0.697674402379665,43.0,1.0,0.023255813412655504,285.5813887074096,0.0,0.0,0.0,12280.0
PRV54413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.0,157.5,800.0,40.0,2.0,14.0,0.0,No,3150.0,224.9999839285726,40.0,2.8571426530612394,14.0,0.0,0.0,224.9999839285726,0.0,0.0,0.0,0.0
PRV54414,13000.0,13000.0,13000.0,1068.0,1068.0,1.0,0.0,18780.0,647.5862068965517,3300.0,220.0,7.586206896551724,17.0,0.0,No,31780.0,1765.5554574691412,1288.0,71.55555158024713,18.0,0.0,0.0,1765.5554574691412,0.6922257720611168,0.9999999999230769,0.0,0.0
PRV54415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7130.0,264.0740740740741,3300.0,210.0,7.777777777777778,16.0,0.0,No,7130.0,445.6249721484392,210.0,13.124999179687551,16.0,0.0,0.0,445.6249721484392,0.0,0.0,0.0,0.0
PRV54416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7880.0,463.52941176470586,3300.0,0.0,0.0,16.0,0.0,No,7880.0,492.4999692187519,0.0,0.0,16.0,0.0,0.0,492.4999692187519,0.0,0.0,0.0,0.0
